Fakturanr.;Fakturadato;Forfallsdato;Kundenummer;Avdelingsnummer;Avdelingsnavn;Prosjektnummer;Prosjektleder Nummer;Beløp ekskl. mva;Valuta;Beløp inkl. mva;Betalt;Utestående;Purring;Purring Status;Purring Sist sendt;Purring Forfallsdato
9721.0;0003-05-31;0003-06-30;10897;;Avdeling;nan;;1980.0;NOK;2475.0;2475.0;0.0;;;;
9722.0;0003-05-31;0003-06-30;10995;;Avdeling;0003.44;;36000.0;NOK;45000.0;0.0;45000.0;;;;
9723.0;0003-05-31;0003-06-30;10835;;Avdeling;0001.57;;47740.0;NOK;59675.0;59675.0;0.0;;;;
9724.0;0003-05-31;0003-06-30;10804;;Avdeling;0001.26;;4000.0;NOK;5000.0;5000.0;0.0;;;;
9725.0;0003-05-31;0003-06-30;10835;;Avdeling;nan;;7350.0;NOK;9187.5;0.0;9187.5;;;;
9726.0;0003-05-31;0003-06-30;10645;;Avdeling;-001.57;;12600.0;NOK;15750.0;15750.0;0.0;;;;
9727.0;0003-05-31;0003-06-30;10657;;Avdeling;nan;;42870.0;NOK;53587.5;53587.5;0.0;;;;
9728.0;0003-05-31;0003-06-30;10657;;Avdeling;nan;;32640.0;NOK;40800.0;40800.0;0.0;;;;
9729.0;0003-05-31;0003-06-30;10925;;Avdeling;nan;;1960.0;NOK;2450.0;2450.0;0.0;;;;
9730.0;0003-05-31;0003-06-30;10944;;Avdeling;nan;;2200.0;NOK;2750.0;2750.0;0.0;;;;
9731.0;0003-05-31;0003-06-30;10009;;Avdeling;0001.50;;30000.0;NOK;37500.0;37500.0;0.0;;;;
9732.0;0003-05-31;0003-06-30;10657;;Avdeling;nan;;91790.0;NOK;114737.5;114737.5;0.0;;;;
9733.0;0003-05-31;0003-06-30;10657;;Avdeling;nan;;8560.0;NOK;10700.0;10700.0;0.0;;;;
9734.0;0003-05-31;0003-06-30;10617;;Avdeling;nan;;3210.0;NOK;4012.5;4012.5;0.0;;;;
9735.0;0003-05-31;0003-06-30;10158;;Avdeling;nan;;10700.0;NOK;13375.0;13375.0;0.0;;;;
9736.0;0003-05-31;0003-06-30;10158;;Avdeling;nan;;20020.0;NOK;25025.0;0.0;25025.0;;;;
9737.0;0003-05-31;0003-06-30;10998;;Avdeling;0003.53;;29700.0;NOK;37125.0;0.0;37125.0;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9738.0;0003-05-31;0003-06-30;10890;;Avdeling;0001.91;;18190.0;NOK;22737.5;22737.5;0.0;;;;
9739.0;0003-05-31;0003-06-30;10772;;Avdeling;0000.75;;47400.0;NOK;59250.0;59250.0;0.0;;;;
9740.0;0003-05-31;0003-06-30;10997;;Avdeling;nan;;26450.0;NOK;33062.5;33062.5;0.0;;;;
9741.0;0003-05-31;0003-06-30;10483;;Avdeling;nan;;5520.0;NOK;6900.0;6900.0;0.0;;;;
9742.0;0003-05-31;0003-06-30;10998;;Avdeling;0003.22;;130767.32;NOK;163459.16;0.0;163459.16;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9743.0;0003-05-31;0003-06-30;10998;;Avdeling;nan;;60000.0;NOK;75000.0;0.0;75000.0;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9744.0;0003-05-31;0003-06-30;10819;;Avdeling;0001.45;;1150.0;NOK;1437.5;0.0;1437.5;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9745.0;0003-05-31;0003-06-30;10800;;Avdeling;0001.22;;950.0;NOK;1187.5;1187.5;0.0;;;;
9746.0;0003-05-31;0003-06-30;10673;;Avdeling;nan;;38850.0;NOK;48562.5;48562.5;0.0;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9747.0;0003-05-31;0003-06-30;10882;;Avdeling;nan;;9900.0;NOK;12375.0;12375.0;0.0;;;;
9748.0;0003-05-31;0003-06-30;10657;;Avdeling;nan;;29860.0;NOK;37325.0;37325.0;0.0;;;;
9749.0;0003-05-31;0003-06-30;10739;;Avdeling;0003.33;;11500.0;NOK;14375.0;0.0;14375.0;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9750.0;0003-05-31;0003-06-30;10875;;Avdeling;0003.32;;17250.0;NOK;21562.5;21562.5;0.0;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9751.0;0003-05-31;0003-07-15;10939;;Avdeling;0002.81;;52800.0;NOK;66000.0;66000.0;0.0;;;;
9752.0;0003-05-31;0003-07-15;10939;;Avdeling;nan;;13200.0;NOK;16500.0;16500.0;0.0;;;;
9753.0;0003-05-31;0003-06-30;10875;;Avdeling;0002.21;;11000.0;NOK;13750.0;13750.0;0.0;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9754.0;0003-05-31;0003-06-30;10740;;Avdeling;0000.54;;16350.0;NOK;20437.5;20437.5;0.0;;;;
9755.0;0003-05-31;0003-06-30;10702;;Avdeling;0000.09;;17450.0;NOK;21812.5;21812.5;0.0;;;;
9756.0;0003-05-31;0003-07-15;10648;;Avdeling;nan;;38400.0;NOK;48000.0;48000.0;0.0;;;;
9757.0;0003-05-31;0003-07-15;10171;;Avdeling;nan;;9450.0;NOK;11812.5;11812.5;0.0;;;;
9758.0;0003-05-31;0003-06-30;10739;;Avdeling;nan;;36750.0;NOK;45937.5;45937.5;0.0;;;;
9759.0;0003-05-31;0003-07-15;10171;;Avdeling;nan;;45150.0;NOK;56437.5;56437.5;0.0;;;;
9760.0;0003-05-31;0003-07-15;10171;;Avdeling;nan;;21000.0;NOK;26250.0;26250.0;0.0;;;;
9761.0;0003-05-31;0003-06-30;10903;;Avdeling;nan;;44200.0;NOK;55250.0;55250.0;0.0;;;;
9762.0;0003-05-31;0003-06-30;10657;;Avdeling;nan;;13000.0;NOK;16250.0;16250.0;0.0;;;;
9763.0;0003-05-31;0003-06-30;11000;;;0003.55;;48000.0;NOK;60000.0;60000.0;0.0;;;;
9764.0;0003-05-31;0003-05-31;10835;;Avdeling;nan;;-7350.0;NOK;-9187.5;0.0;-9187.5;;;;
9765.0;0003-05-31;0003-06-30;10992;;Avdeling;0003.52;;12500.0;NOK;15625.0;15625.0;0.0;;;;
9766.0;0003-05-31;0003-06-30;10002;;Avdeling;0003.27;;45500.0;NOK;56875.0;56875.0;0.0;;;;
9767.0;0003-05-31;0003-06-30;10961;;Avdeling;0003.14;;28350.0;NOK;35437.5;35437.5;0.0;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9768.0;0003-05-31;0003-06-30;10951;;Avdeling;0002.84;;19950.0;NOK;24937.5;24937.5;0.0;;;;
9769.0;0003-05-31;0003-06-30;10937;;Avdeling;0002.80;;20010.0;NOK;25012.5;25012.5;0.0;;;;
9770.0;0003-05-31;0003-06-30;10918;;Avdeling;0002.62;;3450.0;NOK;4312.5;4312.5;0.0;;;;
9771.0;0003-05-31;0003-06-30;10909;;Avdeling;0002.41;;24200.0;NOK;30250.0;30250.0;0.0;;;;
9772.0;0003-05-31;0003-06-30;10820;;Avdeling;0001.44;;37800.0;NOK;47250.0;47250.0;0.0;;;;
9773.0;0003-05-31;0003-06-30;10849;;Avdeling;0001.43;;36260.0;NOK;45325.0;45325.0;0.0;;;;
9774.0;0003-05-31;0003-06-30;10003;;Avdeling;0000.70;;93100.0;NOK;116375.0;116375.0;0.0;2.0;Inkassovarsel;0003-09-30;0003-10-14
9775.0;0003-05-31;0003-06-30;10728;;Avdeling;0000.39;;58000.0;NOK;72500.0;72500.0;0.0;;;;
9776.0;0003-05-31;0003-06-30;10349;;Avdeling;-005.25;;8700.0;NOK;10875.0;10875.0;0.0;;;;
9777.0;0003-05-31;0003-06-30;10437;;Avdeling;nan;;4200.0;NOK;5250.0;5250.0;0.0;;;;
9778.0;0003-05-31;0003-06-30;10001;;Avdeling;nan;;107340.0;NOK;134175.0;134175.0;0.0;;;;
9779.0;0003-05-31;0003-06-30;10001;;Avdeling;nan;;18360.0;NOK;22950.0;22950.0;0.0;;;;
9780.0;0003-05-31;0003-06-30;10833;;Avdeling;nan;;18240.0;NOK;22800.0;22800.0;0.0;;;;
9781.0;0003-05-31;0003-06-30;10001;;Avdeling;nan;;80530.0;NOK;100662.5;100662.5;0.0;;;;
9782.0;0003-05-31;0003-06-30;10858;;Avdeling;nan;;8240.0;NOK;10300.0;10300.0;0.0;0.0;Betalingspåminnelse;0003-07-31;0003-07-31
9783.0;0003-05-31;0003-06-30;10988;;Avdeling;0003.47;;102683.32;NOK;128354.16;0.0;128354.16;;;;
9784.0;0003-05-31;0003-06-30;10991;;Avdeling;0003.51;;38450.0;NOK;48062.5;48062.5;0.0;;;;
9785.0;0003-05-31;0003-06-30;10847;;Avdeling;0002.86;;128400.0;NOK;160500.0;160500.0;0.0;;;;
9786.0;0003-05-31;0003-06-30;10987;;Avdeling;0003.46;;21900.0;NOK;27375.0;27375.0;0.0;;;;
9787.0;0003-05-31;0003-06-30;10984;;Avdeling;0003.19;;202500.0;NOK;253125.0;253125.0;0.0;;;;
9788.0;0003-05-31;0003-06-30;10142;;Avdeling;0003.18;;14136.6;NOK;17670.76;17670.76;0.0;;;;
9789.0;0003-05-31;0003-06-14;10003;;Avdeling;0003.50;;116750.0;NOK;145937.5;145937.5;0.0;;;;
9790.0;0003-06-10;0003-06-10;10246;;Avdeling;0003.26;;-73180.0;NOK;-91475.0;0.0;-91475.0;;;;
9791.0;0003-05-31;0003-06-30;11001;;Avdeling;0003.26;;73180.0;NOK;91475.0;91475.0;0.0;;;;
9792.0;0003-05-31;0003-05-31;10988;;Avdeling;0003.47;;-102683.32;NOK;-128354.16;0.0;-128354.16;;;;
9793.0;0003-05-31;0003-06-30;11002;;Avdeling;0003.47;;102683.32;NOK;128354.16;0.0;128354.16;2.0;Inkassovarsel;0003-09-30;0003-10-14
9794.0;0003-05-31;0003-06-30;10732;;Avdeling;nan;;182748.0;NOK;228435.0;228435.0;0.0;;;;
9795.0;0003-06-17;0003-06-17;10003;;Avdeling;0002.74;;-50200.0;NOK;-62750.0;0.0;-62750.0;;;;
9796.0;0003-06-17;0003-06-17;10003;;Avdeling;0002.74;;-89000.0;NOK;-111250.0;0.0;-111250.0;;;;
9797.0;0003-06-17;0003-06-17;10003;;Avdeling;0002.74;;-103800.0;NOK;-129750.0;0.0;-129750.0;;;;
9798.0;0003-06-17;0003-06-17;10003;;Avdeling;0002.74;;-35400.0;NOK;-44250.0;0.0;-44250.0;;;;
9799.0;0003-05-31;0003-06-30;10985;;Avdeling;0002.74;;278400.0;NOK;348000.0;348000.0;0.0;;;;
9800.0;0003-05-31;0003-05-31;10158;;Avdeling;nan;;-20020.0;NOK;-25025.0;0.0;-25025.0;;;;
9801.0;0003-06-27;0003-06-27;10971;;Avdeling;nan;;-72090.0;NOK;-90112.5;0.0;-90112.5;;;;
9802.0;0003-07-01;0003-07-31;11011;;;nan;;4000.0;NOK;5000.0;5000.0;0.0;;;;
9803.0;0003-07-01;0003-07-31;11011;;;nan;;4000.0;NOK;5000.0;5000.0;0.0;;;;
9804.0;0003-07-01;0003-07-31;11011;;;nan;;4000.0;NOK;5000.0;5000.0;0.0;;;;
9805.0;0003-06-30;0003-07-30;10732;;Avdeling;nan;;65940.0;NOK;82425.0;82425.0;0.0;;;;
9806.0;0003-06-30;0003-07-30;10996;;Avdeling;0003.56;;67150.0;NOK;83937.5;83937.5;0.0;;;;
9807.0;0003-06-30;0003-07-30;11000;;;0003.55;;154100.0;NOK;192625.0;192625.0;0.0;;;;
9808.0;0003-06-30;0003-07-30;10998;;Avdeling;0003.53;;107800.0;NOK;134750.0;0.0;134750.0;0.0;Betalingspåminnelse;0003-08-31;0003-08-31
9809.0;0003-06-30;0003-07-30;10989;;Avdeling;0003.48;;49500.0;NOK;61875.0;61875.0;0.0;;;;
9810.0;0003-06-30;0003-07-30;10998;;Avdeling;0003.22;;85600.0;NOK;107000.0;0.0;107000.0;;;;
9811.0;0003-06-30;0003-07-30;10998;;Avdeling;nan;;139100.0;NOK;173875.0;0.0;173875.0;;;;
9812.0;0003-06-30;0003-07-30;10889;;Avdeling;0001.85;;10200.0;NOK;12750.0;12750.0;0.0;;;;
9813.0;0003-06-30;0003-07-30;10803;;Avdeling;0001.23;;33900.0;NOK;42375.0;42375.0;0.0;0.0;Betalingspåminnelse;0003-09-30;0003-09-30
9814.0;0003-06-30;0003-07-30;10772;;Avdeling;0000.75;;11500.0;NOK;14375.0;14375.0;0.0;;;;
9815.0;0003-06-30;0003-07-30;10657;;Avdeling;nan;;34300.0;NOK;42875.0;42875.0;0.0;;;;
9816.0;0003-06-30;0003-07-30;10912;;Avdeling;0002.55;;7710.0;NOK;9637.5;9637.5;0.0;;;;
9817.0;0003-05-31;0003-05-31;10995;;Avdeling;0003.44;;-36000.0;NOK;-45000.0;0.0;-45000.0;;;;
9818.0;0003-06-30;0003-07-30;10695;;Avdeling;-001.66;;12400.0;NOK;15500.0;15500.0;0.0;;;;
9819.0;0003-06-30;0003-07-30;11005;;Avdeling;nan;;8800.0;NOK;11000.0;0.0;11000.0;;;;
9820.0;0003-06-30;0003-07-30;10739;;Avdeling;0003.33;;51750.0;NOK;64687.5;64687.5;0.0;;;;
9821.0;0003-06-30;0003-07-30;10875;;Avdeling;0003.32;;65750.0;NOK;82187.5;82187.5;0.0;;;;
9822.0;0003-06-30;0003-07-30;10875;;Avdeling;0002.21;;35200.0;NOK;44000.0;44000.0;0.0;;;;
9823.0;0003-06-30;0003-07-30;10740;;Avdeling;0000.54;;82740.0;NOK;103425.0;103425.0;0.0;;;;
9824.0;0003-06-30;0003-07-30;10702;;Avdeling;0000.09;;57550.0;NOK;71937.5;71937.5;0.0;;;;
9825.0;0003-06-30;0003-08-14;10648;;Avdeling;nan;;160000.0;NOK;200000.0;200000.0;0.0;;;;
9826.0;0003-06-30;0003-07-30;10971;;Avdeling;nan;;38000.0;NOK;47500.0;47500.0;0.0;;;;
9827.0;0003-06-30;0003-07-30;10739;;Avdeling;nan;;27300.0;NOK;34125.0;34125.0;0.0;;;;
9828.0;0003-06-30;0003-07-30;10171;;Avdeling;nan;;40950.0;NOK;51187.5;51187.5;0.0;;;;
9829.0;0003-06-30;0003-08-14;10171;;Avdeling;nan;;31500.0;NOK;39375.0;39375.0;0.0;;;;
9830.0;0003-06-30;0003-08-14;10171;;Avdeling;nan;;60900.0;NOK;76125.0;76125.0;0.0;;;;
9831.0;0003-06-30;0003-08-14;10939;;Avdeling;nan;;3600.0;NOK;4500.0;4500.0;0.0;;;;
9832.0;0003-06-30;0003-07-30;10903;;Avdeling;nan;;93250.0;NOK;116562.5;116562.5;0.0;;;;
9833.0;0003-06-30;0003-07-30;10983;;Avdeling;0003.29;;59800.0;NOK;74750.0;74750.0;0.0;;;;
9834.0;0003-06-30;0003-07-30;10954;;;0002.92;;36750.0;NOK;45937.5;45937.5;0.0;;;;
9835.0;0003-06-30;0003-08-29;10135;;Avdeling;nan;;15960.0;NOK;19950.0;19950.0;0.0;;;;
9836.0;0003-06-30;0003-07-30;10351;;Avdeling;nan;;3045.0;NOK;3806.26;3806.26;0.0;;;;
9837.0;0003-06-30;0003-07-30;10032;;Avdeling;0002.91;;294720.0;NOK;368400.0;368400.0;0.0;;;;
9838.0;0003-06-30;0003-08-14;10562;;Avdeling;0003.37;;43500.0;NOK;54375.0;54375.0;0.0;;;;
9839.0;0003-06-30;0003-07-30;10952;;Avdeling;nan;;31200.0;NOK;39000.0;39000.0;0.0;;;;
9840.0;0003-06-30;0003-07-30;10952;;Avdeling;nan;;18520.0;NOK;23150.0;23150.0;0.0;;;;
9841.0;0003-06-30;0003-07-30;10510;;Avdeling;0000.92;;54920.0;NOK;68650.0;68650.0;0.0;;;;
9842.0;0003-06-30;0003-07-30;10750;;Avdeling;0000.59;;13630.0;NOK;17037.5;17037.5;0.0;;;;
9843.0;0003-06-30;0003-07-30;10468;;Avdeling;-003.26;;5700.0;NOK;7125.0;7125.0;0.0;;;;
9844.0;0003-06-30;0003-07-30;10770;;Avdeling;nan;;47950.0;NOK;59937.5;59937.5;0.0;;;;
9845.0;0003-06-30;0003-07-30;10826;;Avdeling;nan;;98140.0;NOK;122675.0;122675.0;0.0;;;;
9846.0;0003-06-30;0003-07-30;10936;;Avdeling;nan;;1150.0;NOK;1437.5;1437.5;0.0;;;;
9847.0;0003-06-30;0003-07-30;10834;;Avdeling;nan;;4700.0;NOK;5875.0;5875.0;0.0;3.0;Inkassosak;0003-10-31;0003-10-31
9848.0;0003-06-30;0003-07-30;10932;;Avdeling;0002.73;;10020.0;NOK;12525.0;12525.0;0.0;;;;
9849.0;0003-06-30;0003-07-30;11004;;Avdeling;0003.61;;37200.0;NOK;46500.0;46500.0;0.0;;;;
9850.0;0003-06-30;0003-07-30;10807;;Avdeling;0002.61;;14910.86;NOK;18638.58;18638.58;0.0;;;;
9851.0;0003-06-30;0003-07-30;10891;;Avdeling;0002.40;;13200.0;NOK;16500.0;16500.0;0.0;0.0;Betalingspåminnelse;0003-08-31;0003-08-31
9852.0;0003-06-30;0003-07-30;10645;;Avdeling;-001.57;;18900.0;NOK;23625.0;23625.0;0.0;;;;
9853.0;0003-06-30;0003-07-30;10657;;Avdeling;nan;;8160.0;NOK;10200.0;10200.0;0.0;;;;
9854.0;0003-06-30;0003-07-30;10999;;Avdeling;nan;;13200.0;NOK;16500.0;16500.0;0.0;;;;
9855.0;0003-06-30;0003-07-30;10009;;Avdeling;0001.50;;4000.0;NOK;5000.0;5000.0;0.0;;;;
9856.0;0003-06-30;0003-07-30;10657;;Avdeling;nan;;112950.0;NOK;141187.5;141187.5;0.0;;;;
9857.0;0003-06-30;0003-07-30;10657;;Avdeling;nan;;33070.0;NOK;41337.5;41337.5;0.0;;;;
9858.0;0003-06-30;0003-07-30;10158;;Avdeling;nan;;15010.0;NOK;18762.5;18762.5;0.0;;;;
9859.0;0003-06-30;0003-07-30;10158;;Avdeling;nan;;28800.0;NOK;36000.0;36000.0;0.0;;;;
9860.0;0003-06-30;0003-07-30;10927;;Avdeling;0003.62;;19200.0;NOK;24000.0;24000.0;0.0;;;;
9861.0;0003-06-30;0003-07-30;10991;;Avdeling;0003.51;;31700.0;NOK;39625.0;39625.0;0.0;;;;
9862.0;0003-06-30;0003-07-30;10002;;Avdeling;0003.27;;22250.0;NOK;27812.5;27812.5;0.0;;;;
9863.0;0003-06-30;0003-07-30;10847;;Avdeling;0002.86;;68300.0;NOK;85375.0;85375.0;0.0;;;;
9864.0;0003-06-30;0003-07-30;10918;;Avdeling;0002.62;;11500.0;NOK;14375.0;14375.0;0.0;;;;
9865.0;0003-06-30;0003-07-30;10919;;Avdeling;0002.59;;2300.0;NOK;2875.0;2875.0;0.0;;;;
9866.0;0003-06-30;0003-07-30;10909;;Avdeling;0002.41;;25300.0;NOK;31625.0;31625.0;0.0;;;;
9867.0;0003-06-30;0003-07-30;10820;;Avdeling;0001.44;;27300.0;NOK;34125.0;34125.0;0.0;0.0;Betalingspåminnelse;0003-12-31;0003-12-31
9868.0;0003-06-30;0003-07-30;10849;;Avdeling;0001.43;;108660.0;NOK;135825.0;135825.0;0.0;;;;
9869.0;0003-06-30;0003-07-30;10003;;Avdeling;0000.70;;2940.0;NOK;3675.0;3675.0;0.0;;;;
9870.0;0003-06-30;0003-07-30;10728;;Avdeling;0000.39;;8000.0;NOK;10000.0;10000.0;0.0;;;;
9871.0;0003-06-30;0003-07-30;10990;;Avdeling;0003.49;;6000.0;NOK;7500.0;7500.0;0.0;;;;
9872.0;0003-06-30;0003-07-30;11009;;Avdeling;nan;;2700.0;NOK;3375.0;3375.0;0.0;;;;
9873.0;0003-06-30;0003-07-30;10001;;Avdeling;nan;;11520.0;NOK;14400.0;14400.0;0.0;;;;
9874.0;0003-06-30;0003-07-30;10001;;Avdeling;nan;;22470.0;NOK;28087.5;28087.5;0.0;;;;
9875.0;0003-06-30;0003-07-30;10001;;Avdeling;nan;;46920.0;NOK;58650.0;58650.0;0.0;;;;
9876.0;0003-06-30;0003-07-30;10833;;Avdeling;nan;;27840.0;NOK;34800.0;34800.0;0.0;;;;
9877.0;0003-06-30;0003-07-30;10001;;Avdeling;nan;;13720.0;NOK;17150.0;17150.0;0.0;;;;
9878.0;0003-06-30;0003-07-30;10858;;Avdeling;nan;;31140.0;NOK;38925.0;38925.0;0.0;;;;
9879.0;0003-06-30;0003-07-30;10858;;Avdeling;nan;;6300.0;NOK;7875.0;7875.0;0.0;;;;
9880.0;0003-06-30;0003-07-30;10860;;Avdeling;nan;;9270.0;NOK;11587.5;0.0;11587.5;;;;
9881.0;0003-06-30;0003-07-30;10952;;Avdeling;0002.94;;16880.0;NOK;21100.0;21100.0;0.0;;;;
9882.0;0003-06-30;0003-07-30;11013;;Avdeling;0003.59;;133800.0;NOK;167250.0;0.0;167250.0;;;;
9883.0;0003-06-30;0003-07-30;10984;;Avdeling;0003.19;;337600.0;NOK;422000.0;422000.0;0.0;;;;
9884.0;0003-06-30;0003-07-30;10009;;Avdeling;0002.49;;44350.0;NOK;55437.5;55437.5;0.0;;;;
9885.0;0003-06-30;0003-07-30;10813;;Avdeling;0001.32;;13350.0;NOK;16687.5;16687.5;0.0;;;;
9886.0;0003-06-30;0003-07-30;10001;;Avdeling;nan;;9180.0;NOK;11475.0;11475.0;0.0;;;;
9887.0;0003-06-30;0003-07-30;10361;;Avdeling;nan;;122890.0;NOK;153612.5;153612.5;0.0;;;;
9888.0;0003-05-31;0003-05-31;10032;;Avdeling;nan;;-920.0;NOK;-1150.0;0.0;-1150.0;;;;
9889.0;0003-06-30;0003-08-14;10954;;Avdeling;0003.45;;100000.0;NOK;125000.0;125000.0;0.0;;;;
9890.0;0003-06-30;0003-07-30;10954;;Avdeling;nan;;59850.0;NOK;74812.5;74812.5;0.0;;;;
9891.0;0003-06-30;0003-07-30;10811;;Avdeling;0001.33;;4200.0;NOK;5250.0;5250.0;0.0;;;;
9892.0;0003-06-30;0003-07-30;10740;;Avdeling;0000.54;;13830.4;NOK;17288.0;17288.0;0.0;;;;
9893.0;0003-06-30;0003-07-30;11012;;Avdeling;0003.44;;140000.0;NOK;175000.0;175000.0;0.0;;;;
9894.0;0003-06-30;0003-06-30;10001;;Avdeling;nan;;-22470.0;NOK;-28087.5;0.0;-28087.5;;;;
9895.0;0003-06-30;0003-07-30;10001;;Avdeling;nan;;16350.0;NOK;20437.5;20437.5;0.0;;;;
9896.0;0003-07-31;0003-08-30;10954;;Avdeling;nan;;6300.0;NOK;7875.0;7875.0;0.0;;;;
9897.0;0003-07-31;0003-08-30;10875;;Avdeling;0003.32;;9200.0;NOK;11500.0;11500.0;0.0;;;;
9898.0;0003-07-31;0003-08-30;10875;;Avdeling;0002.21;;2200.0;NOK;2750.0;2750.0;0.0;;;;
9899.0;0003-07-31;0003-08-30;10740;;Avdeling;0000.54;;11550.0;NOK;14437.5;14437.5;0.0;;;;
9900.0;0003-07-31;0003-08-30;10702;;Avdeling;0000.09;;34150.0;NOK;42687.5;42687.5;0.0;;;;
9901.0;0003-07-31;0003-09-14;10171;;Avdeling;nan;;44100.0;NOK;55125.0;55125.0;0.0;;;;
9902.0;0003-07-31;0003-09-29;10135;;Avdeling;nan;;1920.0;NOK;2400.0;2400.0;0.0;;;;
9903.0;0003-07-31;0003-08-30;10351;;Avdeling;nan;;5075.0;NOK;6343.76;6343.76;0.0;;;;
9904.0;0003-07-31;0003-08-30;11014;;Avdeling;0003.66;;32100.0;NOK;40125.0;40125.0;0.0;;;;
9905.0;0003-07-31;0003-08-30;11013;;Avdeling;0003.59;;67350.0;NOK;84187.5;84187.5;0.0;;;;
9906.0;0003-07-31;0003-08-30;10984;;Avdeling;0003.19;;253900.0;NOK;317375.0;317375.0;0.0;;;;
9907.0;0003-07-31;0003-08-30;10142;;Avdeling;0003.18;;13200.0;NOK;16500.0;16500.0;0.0;;;;
9908.0;0003-07-31;0003-08-30;10919;;Avdeling;0002.59;;3450.0;NOK;4312.5;4312.5;0.0;;;;
9909.0;0003-07-31;0003-08-30;10849;;Avdeling;0001.43;;44100.0;NOK;55125.0;55125.0;0.0;;;;
9910.0;0003-07-31;0003-08-30;11009;;Avdeling;nan;;4500.0;NOK;5625.0;5625.0;0.0;;;;
9911.0;0003-07-31;0003-08-30;10361;;Avdeling;nan;;19760.0;NOK;24700.0;24700.0;0.0;;;;
9912.0;0003-07-31;0003-08-30;10361;;Avdeling;nan;;26549.2;NOK;33186.5;33186.5;0.0;;;;
9913.0;0003-07-31;0003-08-30;10858;;Avdeling;nan;;6180.0;NOK;7725.0;7725.0;0.0;;;;
9914.0;0003-07-31;0003-09-14;10562;;Avdeling;0003.37;;14500.0;NOK;18125.0;18125.0;0.0;;;;
9915.0;0003-07-31;0003-08-30;10032;;Avdeling;0002.91;;2400.0;NOK;3000.0;3000.0;0.0;;;;
9916.0;0003-07-31;0003-08-30;10510;;Avdeling;0000.92;;23690.0;NOK;29612.5;29612.5;0.0;;;;
9917.0;0003-07-31;0003-08-30;10032;;Avdeling;nan;;920.0;NOK;1150.0;0.0;1150.0;;;;
9918.0;0003-07-31;0003-08-30;10932;;Avdeling;0002.73;;4080.0;NOK;5100.0;5100.0;0.0;;;;
9919.0;0003-07-31;0003-08-30;10999;;Avdeling;nan;;15400.0;NOK;19250.0;19250.0;0.0;;;;
9920.0;0003-07-31;0003-08-30;10657;;Avdeling;nan;;8560.0;NOK;10700.0;10700.0;0.0;;;;
9921.0;0003-07-31;0003-08-30;10001;;Avdeling;nan;;22050.0;NOK;27562.5;27562.5;0.0;;;;
9922.0;0003-07-31;0003-08-30;11000;;;0003.55;;5750.0;NOK;7187.5;7187.5;0.0;;;;
9923.0;0003-07-31;0003-08-30;10890;;Avdeling;0001.91;;1150.0;NOK;1437.5;1437.5;0.0;;;;
9924.0;0003-07-31;0003-08-30;10260;;;0001.61;;43450.0;NOK;54312.5;54312.5;0.0;;;;
9925.0;0003-07-31;0003-08-30;10830;;Avdeling;0001.47;;46720.0;NOK;58400.0;58400.0;0.0;;;;
9926.0;0003-07-31;0003-08-30;10483;;Avdeling;0000.25;;990.0;NOK;1237.5;0.0;1237.5;;;;
9927.0;0003-07-31;0003-08-30;10657;;Avdeling;nan;;18620.0;NOK;23275.0;23275.0;0.0;;;;
9928.0;0003-07-31;0003-08-30;10882;;Avdeling;nan;;14300.0;NOK;17875.0;24200.0;-6325.0;;;;
9929.0;0003-07-31;0003-08-30;11012;;Avdeling;0003.44;;15400.0;NOK;19250.0;19250.0;0.0;2.0;Inkassovarsel;0004-02-22;0004-03-08
9930.0;0003-05-31;0003-05-31;10860;;Avdeling;nan;;-23690.0;NOK;-29612.5;0.0;-29612.5;;;;
9931.0;0003-05-31;0003-05-31;10860;;Avdeling;nan;;-3090.0;NOK;-3862.5;0.0;-3862.5;;;;
9932.0;0003-05-31;0003-06-30;10858;;Avdeling;nan;;23690.0;NOK;29612.5;29612.5;0.0;;;;
9933.0;0003-06-30;0003-07-30;10858;;Avdeling;nan;;3090.0;NOK;3862.5;3862.5;0.0;;;;
9934.0;0003-06-30;0003-06-30;11005;;Avdeling;nan;;-8800.0;NOK;-11000.0;0.0;-11000.0;;;;
9935.0;0003-06-30;0003-07-30;11005;;Avdeling;nan;;8800.0;NOK;11000.0;0.0;11000.0;;;;
9936.0;0003-07-31;0003-08-30;10978;;Avdeling;0003.36;;20400.0;NOK;25500.0;25500.0;0.0;0.0;Betalingspåminnelse;0003-09-30;0003-09-30
9937.0;0003-07-31;0003-07-31;10483;;Avdeling;0000.25;;-990.0;NOK;-1237.5;0.0;-1237.5;;;;
9938.0;0003-06-30;0003-06-30;11013;;Avdeling;0003.59;;-133800.0;NOK;-167250.0;0.0;-167250.0;;;;
9939.0;0003-07-31;0003-07-31;11013;;Avdeling;0003.59;;-67350.0;NOK;-84187.5;0.0;-84187.5;;;;
